REPORT_DATE,OCC_DATE,DIVISION,LOCATION_TYPE,MCI_CATEGORY,HOOD_158,DATE_DIFF
2014-07-01,2014-06-30,D42,"Apartment (Rooming House, Condo)",Assault,146,1
2014-07-01,2014-07-01,D14,"Open Areas (Lakes, Parks, Rivers)",Robbery,078,0
2014-07-01,2014-07-01,D14,"Open Areas (Lakes, Parks, Rivers)",Robbery,078,0
2014-07-01,2014-07-01,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,126,0
2014-07-01,2014-07-01,D52,Convenience Stores,Break and Enter,170,0
2014-07-01,2014-07-01,D54,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,060,0
2014-07-02,2014-07-02,D53,"Apartment (Rooming House, Condo)",Assault,099,0
2014-07-02,2014-07-01,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,172,1
2014-07-02,2014-07-02,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,021,0
2014-07-02,2014-07-02,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,052,0
2014-07-02,2014-07-02,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,128,0
2014-07-02,2014-06-26,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,095,6
2014-07-02,2014-07-01,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,039,1
2014-07-02,2014-07-01,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,144,1
2014-07-02,2014-06-24,D14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,163,8
2014-07-02,2014-07-02,NSA,Go Station,Auto Theft,NSA,0
2014-07-02,2014-05-01,D22,"Apartment (Rooming House, Condo)",Auto Theft,160,62
2014-07-02,2014-07-02,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,018,0
2014-07-02,2014-07-02,D32,"Apartment (Rooming House, Condo)",Assault,036,0
2014-07-02,2014-07-02,D53,"Apartment (Rooming House, Condo)",Assault,174,0
2014-07-02,2014-07-01,D43,Convenience Stores,Break and Enter,136,1
2014-07-02,2014-07-02,D31,"Apartment (Rooming House, Condo)",Assault,025,0
2014-07-02,2014-07-02,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,141,0
2014-07-02,2014-07-02,D53,"Apartment (Rooming House, Condo)",Assault,099,0
2014-07-02,2014-07-02,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,141,0
2014-07-02,2014-07-02,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,141,0
2014-07-02,2014-07-02,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,130,0
2014-07-02,2014-07-02,D14,"Private Property Structure (Pool, Shed, Detached Garage)",Assault,085,0
2014-07-02,2014-07-02,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,057,0
2014-07-02,2014-07-02,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,057,0
2014-07-02,2014-07-02,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-07-02,2014-07-02,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-07-02,2014-07-02,D32,"Open Areas (Lakes, Parks, Rivers)",Assault,151,0
2014-07-02,2014-06-29,D43,Bar / Restaurant,Assault,NSA,3
2014-07-02,2014-07-02,D14,"Open Areas (Lakes, Parks, Rivers)",Robbery,083,0
2014-07-02,2014-07-02,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,115,0
2014-07-02,2014-07-02,D43,Schools During Un-Supervised Activity,Assault,139,0
2014-07-02,2014-06-18,D54,Schools During Supervised Activity,Assault,060,14
2014-07-02,2014-07-02,D14,"Open Areas (Lakes, Parks, Rivers)",Assault,083,0
2014-07-02,2014-07-01,D22,"Open Areas (Lakes, Parks, Rivers)",Robbery,011,1
2014-07-02,2014-07-02,D41,"Open Areas (Lakes, Parks, Rivers)",Assault,119,0
2014-07-02,2014-07-02,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,070,0
2014-07-02,2014-07-02,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-07-02,2014-07-02,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,081,0
2014-07-02,2014-07-02,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,081,0
2014-07-02,2014-07-02,D32,Ttc Bus Stop / Shelter / Loop,Assault,036,0
2014-07-02,2014-06-30,D51,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,071,2
2014-07-02,2014-07-02,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,158,0
2014-07-02,2014-07-02,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,070,0
2014-07-02,2014-07-02,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,119,0
2014-07-02,2014-07-02,D52,Jails / Detention Centres,Assault,170,0
2014-07-02,2014-07-02,D51,"Apartment (Rooming House, Condo)",Assault,071,0
2014-07-02,2014-07-01,D51,"Apartment (Rooming House, Condo)",Assault,071,1
2014-07-02,2014-07-02,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,050,0
2014-07-02,2014-05-01,D54,Schools During Supervised Activity,Assault,061,62
2014-07-02,2013-12-01,D54,"Apartment (Rooming House, Condo)",Assault,054,213
2014-07-02,2014-07-02,D13,Ttc Subway Station,Assault,102,0
2014-07-02,2014-07-01,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,095,1
2014-07-02,2014-07-02,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,065,0
2014-07-02,2014-07-01,D43,Retirement Home,Break and Enter,141,1
2014-07-02,2014-06-24,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,124,8
2014-07-02,2014-06-30,D12,Schools During Un-Supervised Activity,Break and Enter,112,2
2014-07-02,2014-07-02,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,141,0
2014-07-02,2014-07-02,D32,"Apartment (Rooming House, Condo)",Theft Over,151,0
2014-07-02,2014-06-02,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,164,30
2014-07-02,2014-07-01,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,006,1
2014-07-02,2014-07-01,D41,"Construction Site (Warehouse, Trailer, Shed)",Break and Enter,126,1
2014-07-02,2014-07-02,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,146,0
2014-07-02,2014-07-02,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,018,0
2014-07-02,2014-07-02,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,018,0
2014-07-02,2014-07-01,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,152,1
2014-07-02,2014-07-02,D13,Bar / Restaurant,Assault,092,0
2014-07-02,2014-07-02,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-07-02,2014-07-02,D32,Ttc Bus Stop / Shelter / Loop,Robbery,036,0
2014-07-02,2014-07-01,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,136,1
2014-07-02,2014-07-02,D52,"Apartment (Rooming House, Condo)",Assault,164,0
2014-07-02,2014-07-02,D11,"Apartment (Rooming House, Condo)",Assault,088,0
2014-07-02,2014-07-02,D54,Homeless Shelter / Mission,Assault,062,0
2014-07-02,2014-07-01,D43,"Apartment (Rooming House, Condo)",Assault,139,1
2014-07-02,2014-07-01,D22,"Open Areas (Lakes, Parks, Rivers)",Assault,011,1
2014-07-02,2014-07-01,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,081,1
